"","well","ID","A630_mean","A630_blanks","A630_Abs","A663_mean","A663_blanks","A663_Abs","A750_mean","A750_blanks","A750_Abs","chl_a","chl_c"
"160","5.7","s6_hya_1",0.0792666666666667,0.0401833333333333,0.0390833333333333,0.18575,0.0386833333333333,0.147066666666667,0.0373833333333333,0.03765,-0.000266666666666665,1.658836,0.5311715
"161","4.2","s6_hya_2",0.0835,0.0528,0.0307,0.188166666666667,0.05145,0.136716666666667,0.0379666666666667,0.0485583333333333,-0.0105916666666667,1.65730758333333,0.583862
"162","5.5","s6_hya_3",0.088,0.0401833333333333,0.0478166666666667,0.197516666666667,0.0386833333333333,0.158833333333333,0.0392166666666667,0.03765,0.00156666666666667,1.767958,0.6820345
"163","5.6","s6_hya_4",0.0674833333333333,0.0401833333333333,0.0273,0.130466666666667,0.0386833333333333,0.0917833333333333,0.0404833333333333,0.03765,0.00283333333333333,1.00103983333333,0.3399135
"164","4.14","s6_pdam_1",0.134033333333333,0.0528,0.0812333333333333,0.373366666666667,0.05145,0.321916666666667,0.0397333333333333,0.0485583333333333,-0.008825,3.72273991666667,1.239088
"165","5.3","s6_pdam_2",0.174833333333333,0.0401833333333333,0.13465,0.500066666666667,0.0386833333333333,0.461383333333333,0.05065,0.03765,0.013,5.0471655,1.667867
"166","6.27","s7_pcyl_1",0.0641166666666667,0.153816666666667,-0.0897,0.119383333333333,0.143195833333333,-0.0238125,0.0376333333333333,0.1317875,-0.0941541666666667,0.801154583333333,-0.134676875
"167","6.18","s7_pdam_1",0.0507,0.153816666666667,-0.103116666666667,0.07825,0.143195833333333,-0.0649458333333333,0.0369666666666667,0.1317875,-0.0948208333333333,0.346780583333333,-0.333180375
"168","6.5","s7_pdam_2",0.0584,0.153816666666667,-0.0954166666666666,0.104483333333333,0.143195833333333,-0.0387125,0.0379666666666667,0.1317875,-0.0938208333333333,0.630909583333333,-0.243274375
"169","6.4","s7_pdam_3",0.06265,0.153816666666667,-0.0911666666666667,0.113816666666667,0.143195833333333,-0.0293791666666667,0.0383,0.1317875,-0.0934875,0.731272916666667,-0.169841875
"170","6.13","s7_pnig_1",0.0606,0.153816666666667,-0.0932166666666667,0.10545,0.143195833333333,-0.0377458333333333,0.0388333333333333,0.1317875,-0.0929541666666667,0.63119925,-0.207517375
"171","6.6","s7_pnig_2",0.10455,0.153816666666667,-0.0492666666666667,0.240416666666667,0.143195833333333,0.0972208333333333,0.0378833333333333,0.1317875,-0.0939041666666667,2.15599075,0.515446125
"172","7.11","s7_prus_1",0.07025,0.181916666666667,-0.111666666666667,0.1423,0.174394444444444,-0.0320944444444445,0.03705,0.165088888888889,-0.128038888888889,1.08616677777778,0.0952451666666668
"173","7.14","s7_prus_1",0.0763333333333333,0.181916666666667,-0.105583333333333,0.15555,0.174394444444444,-0.0188444444444445,0.0385,0.165088888888889,-0.126588888888889,1.21807544444444,0.177928166666667
"174","6.12","s7_pver_1",0.117066666666667,0.153816666666667,-0.03675,0.3292,0.143195833333333,0.186004166666667,0.0388833333333333,0.1317875,-0.0929041666666667,3.15198358333333,0.508779125
"175","6.15","s7_pver_2",0.0671166666666667,0.153816666666667,-0.0867,0.13805,0.143195833333333,-0.00514583333333332,0.0379,0.1317875,-0.0938875,1.00971725,-0.127422875
"176","6.8","s7_styl_1",0.06,0.153816666666667,-0.0938166666666667,0.122616666666667,0.143195833333333,-0.0205791666666667,0.0381666666666667,0.1317875,-0.0936208333333333,0.834991583333333,-0.270446375
"177","6.30","s7_styl_2",0.06615,0.153816666666667,-0.0876666666666667,0.130833333333333,0.143195833333333,-0.0123625,0.03755,0.1317875,-0.0942375,0.931625916666667,-0.119202375
