"","IMG","col","r","g","b","rgb.Pct","h","s","v","hsv.Pct"
"1101","IMG_1469","#D42BD4",0.833333333333333,0.166666666666667,0.833333333333333,0,0.921267858471679,0.112333897592715,0.739561707035756,0.0648486324162
"1102","IMG_1469","#2B80D4",0.166666666666667,0.5,0.833333333333333,0,0.0560893251482889,0.414882591845144,0.741372724246088,0.0908205502800097
"1103","IMG_1469","#A7A5AF",0.653517877739331,0.647058823529412,0.686505190311419,0.00137975813651489,0.5,0.5,0.833333333333333,0
"1104","IMG_1469","#BAA7B0",0.729342965256278,0.654420364637083,0.689026487788098,0.00925249573898223,0.986937830687831,0.348913043478261,0.758823529411765,0.000162324486648811
"1105","IMG_1469","#2BD4D4",0.166666666666667,0.833333333333333,0.833333333333333,0,0.046218487394958,0.695906432748538,0.670588235294118,0.000243486729973216
"1106","IMG_1469","#A9ADB4",0.661274509803922,0.678921568627451,0.703921568627451,0.000649297946595244,0.5,0.833333333333333,0.833333333333333,0
"1107","IMG_1469","#C4BAB7",0.7666717332928,0.729121278140886,0.718224654202766,0.0942293644996348,0.833333333333333,0.833333333333333,0.833333333333333,0
"1108","IMG_1471","#2B2B2B",0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0
"1109","IMG_1471","#802B2B",0.5,0.166666666666667,0.166666666666667,0,0.5,0.166666666666667,0.166666666666667,0
"1110","IMG_1471","#D42B2B",0.833333333333333,0.166666666666667,0.166666666666667,0,0.833333333333333,0.166666666666667,0.166666666666667,0
"1111","IMG_1471","#2B802B",0.166666666666667,0.5,0.166666666666667,0,0.166666666666667,0.5,0.166666666666667,0
"1112","IMG_1471","#A27042",0.634173669467787,0.439775910364146,0.260504201680672,0.00109375,0.5,0.5,0.166666666666667,0
"1113","IMG_1471","#CB8F4A",0.796592539454806,0.561459827833572,0.291469392635103,0.1025,0.833333333333333,0.5,0.166666666666667,0
"1114","IMG_1471","#2BD42B",0.166666666666667,0.833333333333333,0.166666666666667,0,0.166666666666667,0.833333333333333,0.166666666666667,0
"1115","IMG_1471","#80D42B",0.5,0.833333333333333,0.166666666666667,0,0.5,0.833333333333333,0.166666666666667,0
"1116","IMG_1471","#D4D42B",0.833333333333333,0.833333333333333,0.166666666666667,0,0.833333333333333,0.833333333333333,0.166666666666667,0
"1117","IMG_1471","#2B2B80",0.166666666666667,0.166666666666667,0.5,0,0.166666666666667,0.166666666666667,0.5,0
"1118","IMG_1471","#802B80",0.5,0.166666666666667,0.5,0,0.5,0.166666666666667,0.5,0
"1119","IMG_1471","#D42B80",0.833333333333333,0.166666666666667,0.5,0,0.833333333333333,0.166666666666667,0.5,0
"1120","IMG_1471","#2B8080",0.166666666666667,0.5,0.5,0,0.0754112866040724,0.501562684461276,0.637254901960784,0.00125
